Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Rings,sampleNum,Sex_I,Sex_M
0.45,0.35,0.125,0.4775,0.2235,0.089,0.118,6,2564,True,False
0.415,0.325,0.115,0.3285,0.1405,0.051,0.106,12,2378,True,False
0.48,0.385,0.135,0.536,0.1895,0.142,0.173,14,701,False,False
0.465,0.345,0.11,0.4415,0.1755,0.0905,0.12,7,943,True,False
0.55,0.42,0.16,1.3405,0.6325,0.311,0.344,10,1791,False,True
0.585,0.42,0.155,1.034,0.437,0.2225,0.32,11,3667,False,False
0.62,0.48,0.155,1.2555,0.527,0.374,0.3175,11,3784,False,True
0.44,0.32,0.12,0.4565,0.2435,0.092,0.1025,8,1447,False,True
0.575,0.45,0.17,0.9315,0.358,0.2145,0.26,13,2425,True,False
0.605,0.455,0.145,0.862,0.334,0.1985,0.3,9,1920,False,False
0.42,0.32,0.11,0.3625,0.174,0.0635,0.105,7,1077,True,False
0.525,0.405,0.13,0.7185,0.3265,0.1975,0.175,8,2112,False,True
0.465,0.355,0.11,0.474,0.23,0.1005,0.12,7,2570,True,False
0.37,0.285,0.105,0.27,0.1125,0.0585,0.0835,9,2449,False,False
0.51,0.4,0.125,0.5575,0.2615,0.1195,0.1525,9,1106,True,False
0.48,0.39,0.125,0.6905,0.219,0.155,0.2,12,2500,False,False
0.61,0.45,0.13,0.8725,0.389,0.1715,0.272,11,2787,False,False
0.645,0.51,0.155,1.539,0.6405,0.3585,0.43,11,1508,False,True
0.5,0.4,0.14,0.6615,0.2565,0.1755,0.22,8,55,False,False
0.65,0.505,0.17,1.5595,0.695,0.3515,0.395,11,3067,False,True
0.505,0.39,0.115,0.5585,0.2575,0.119,0.1535,8,3550,False,True
0.65,0.51,0.155,1.407,0.7215,0.298,0.335,9,2695,False,True
0.335,0.25,0.09,0.181,0.0755,0.0415,0.06,7,211,False,True
0.37,0.28,0.11,0.2305,0.0945,0.0465,0.075,10,654,False,False
0.55,0.42,0.115,0.668,0.2925,0.137,0.209,11,2070,True,False
0.67,0.525,0.2,1.7405,0.6205,0.297,0.657,11,4145,False,True
0.675,0.525,0.155,1.4785,0.628,0.3405,0.42,9,887,False,False
0.46,0.345,0.115,0.4215,0.1895,0.102,0.111,6,2569,True,False
0.425,0.315,0.1,0.377,0.1645,0.072,0.105,6,924,True,False
0.53,0.405,0.15,0.889,0.4055,0.2275,0.215,8,2583,False,False
0.56,0.425,0.125,0.932,0.361,0.213,0.335,9,2136,False,False
0.31,0.23,0.07,0.1245,0.0505,0.0265,0.038,6,2864,True,False
0.525,0.38,0.14,0.6065,0.194,0.1475,0.21,14,10,False,False
0.46,0.355,0.14,0.491,0.207,0.115,0.174,10,3090,False,True
0.59,0.45,0.12,0.7485,0.3345,0.1315,0.22,14,3295,False,True
0.64,0.5,0.17,1.2645,0.565,0.3375,0.315,9,3620,False,False
0.645,0.525,0.2,1.449,0.601,0.2565,0.505,13,2359,False,False
0.395,0.295,0.115,0.316,0.1205,0.0595,0.1105,12,703,False,True
0.225,0.165,0.055,0.059,0.027,0.0125,0.015,4,1057,True,False
0.355,0.29,0.09,0.3275,0.134,0.086,0.09,9,39,False,True
0.47,0.35,0.145,0.5175,0.187,0.1235,0.18,11,221,False,False
0.415,0.3,0.1,0.3355,0.1545,0.0685,0.095,7,2095,False,True
0.52,0.38,0.13,0.5345,0.2375,0.122,0.1535,8,3488,True,False
0.605,0.435,0.13,0.9025,0.432,0.174,0.26,11,1360,True,False
0.315,0.235,0.075,0.1485,0.0585,0.0375,0.0425,6,903,True,False
0.62,0.505,0.16,1.3725,0.6285,0.275,0.3685,11,871,False,False
0.54,0.43,0.17,0.836,0.3725,0.1815,0.24,9,1601,True,False
0.5,0.37,0.12,0.5445,0.249,0.1065,0.152,8,2883,True,False
0.455,0.34,0.135,0.462,0.1675,0.158,0.12,9,773,False,True
0.5,0.375,0.145,0.5795,0.239,0.1375,0.185,9,1283,True,False
0.38,0.305,0.105,0.281,0.1045,0.0615,0.09,12,663,False,False
0.62,0.465,0.14,1.1605,0.6005,0.2195,0.307,9,2789,False,False
0.42,0.32,0.115,0.376,0.169,0.092,0.1,5,921,True,False
0.47,0.375,0.105,0.513,0.232,0.142,0.13,11,3152,False,False
0.65,0.505,0.19,1.274,0.59,0.23,0.391,11,1718,False,True
0.675,0.555,0.2,1.4385,0.545,0.2665,0.465,21,469,False,True
0.5,0.375,0.13,0.721,0.3055,0.1725,0.22,14,3383,False,True
0.56,0.445,0.155,1.224,0.5565,0.3225,0.2695,10,1322,False,False
0.625,0.49,0.12,0.8765,0.456,0.18,0.233,10,2940,False,True
0.54,0.42,0.12,0.8115,0.392,0.1455,0.2235,9,2521,False,True
0.595,0.455,0.16,1.04,0.452,0.2655,0.288,9,1486,False,False
0.42,0.34,0.115,0.4215,0.175,0.093,0.135,8,2207,False,True
0.375,0.29,0.1,0.276,0.1175,0.0565,0.085,9,2103,False,True
0.24,0.185,0.07,0.0715,0.026,0.018,0.025,6,462,True,False
0.42,0.33,0.125,0.463,0.186,0.11,0.145,10,2450,False,False
0.615,0.47,0.165,1.128,0.4465,0.2195,0.34,10,1370,False,True
0.5,0.375,0.14,0.559,0.2375,0.135,0.169,9,1582,True,False
0.635,0.5,0.18,1.154,0.4405,0.2315,0.387,9,3064,False,True
0.225,0.17,0.05,0.0515,0.019,0.012,0.017,4,3083,True,False
0.665,0.54,0.195,1.764,0.8505,0.3615,0.47,11,3702,False,False
0.405,0.315,0.105,0.347,0.1605,0.0785,0.1,9,2284,True,False
0.445,0.335,0.11,0.4355,0.2025,0.1095,0.1195,6,931,False,False
0.41,0.3,0.09,0.304,0.129,0.071,0.0955,8,1554,True,False
0.63,0.505,0.155,1.105,0.492,0.226,0.325,11,4137,False,True
0.585,0.475,0.185,0.9585,0.4145,0.1615,0.33,11,659,False,False
0.68,0.52,0.165,1.4775,0.724,0.279,0.406,11,2702,False,True
0.645,0.5,0.18,1.461,0.5985,0.2425,0.439,11,3103,False,True
0.55,0.445,0.155,0.9905,0.544,0.178,0.218,9,980,False,False
0.62,0.47,0.155,0.966,0.447,0.171,0.284,11,3684,True,False
0.35,0.26,0.09,0.1765,0.072,0.0355,0.0575,7,3527,True,False
0.595,0.455,0.14,0.914,0.3895,0.2225,0.271,9,4134,False,False
0.565,0.445,0.15,0.796,0.3635,0.184,0.219,8,1326,False,True
0.565,0.455,0.155,0.9355,0.421,0.183,0.26,11,1890,False,True
0.62,0.48,0.175,1.0405,0.464,0.2225,0.3,9,1687,False,False
0.52,0.415,0.145,0.8045,0.3325,0.1725,0.285,10,2295,False,False
0.515,0.39,0.11,0.531,0.2415,0.098,0.1615,8,2753,True,False
0.29,0.225,0.07,0.101,0.036,0.0235,0.035,8,423,True,False
0.525,0.44,0.125,0.7115,0.3205,0.159,0.1915,7,3450,False,False
0.61,0.49,0.17,1.1775,0.5655,0.2385,0.295,15,3879,False,False
0.575,0.475,0.16,0.895,0.3605,0.221,0.271,9,3565,False,False
0.575,0.445,0.145,0.847,0.415,0.1945,0.22,9,1143,False,True
0.33,0.255,0.095,0.172,0.066,0.0255,0.06,6,319,True,False
0.42,0.3,0.105,0.316,0.1255,0.07,0.1035,7,1076,True,False
0.65,0.525,0.19,1.3685,0.5975,0.296,0.4,11,3699,False,True
0.595,0.465,0.15,1.0765,0.491,0.22,0.287,9,2594,False,False
0.715,0.525,0.185,1.56,0.6655,0.383,0.405,11,1050,False,False
0.575,0.455,0.18,0.8525,0.3015,0.1825,0.3,13,595,True,False
0.53,0.405,0.12,0.632,0.2715,0.148,0.1875,9,1873,True,False
0.28,0.21,0.065,0.111,0.0425,0.0285,0.03,6,3429,True,False
0.57,0.435,0.125,0.8965,0.383,0.1835,0.275,9,1333,False,True
0.575,0.45,0.16,0.955,0.44,0.1685,0.27,16,3843,False,True
0.46,0.375,0.14,0.5105,0.192,0.1045,0.205,9,2245,False,True
0.645,0.52,0.17,1.197,0.526,0.2925,0.317,11,2953,False,False
0.675,0.535,0.185,1.5575,0.7035,0.402,0.4,11,3706,False,False
0.56,0.415,0.145,0.852,0.43,0.1885,0.205,8,1129,False,True
0.655,0.51,0.175,1.415,0.5885,0.3725,0.364,10,1181,False,False
0.5,0.405,0.14,0.6155,0.241,0.1355,0.205,9,213,False,True
0.185,0.135,0.045,0.032,0.011,0.0065,0.01,4,3994,True,False
0.34,0.275,0.09,0.2065,0.0725,0.043,0.07,10,2375,False,True
0.655,0.53,0.195,1.388,0.567,0.2735,0.41,13,467,False,True
0.48,0.38,0.135,0.528,0.2,0.1395,0.16,14,3265,False,True
0.515,0.35,0.105,0.4745,0.213,0.123,0.1275,10,1586,True,False
0.625,0.49,0.155,1.33,0.6675,0.259,0.33,10,2532,False,False
0.29,0.21,0.07,0.1115,0.048,0.0205,0.03,5,1992,True,False
0.585,0.45,0.125,0.874,0.3545,0.2075,0.225,6,3983,False,False
0.615,0.495,0.165,1.198,0.5415,0.2865,0.3185,10,2933,False,False
0.35,0.25,0.075,0.1695,0.0835,0.0355,0.041,6,4151,True,False
0.575,0.48,0.15,0.897,0.4235,0.1905,0.248,8,2665,False,False
0.505,0.375,0.18,0.568,0.2325,0.1495,0.17,12,343,False,False
0.55,0.45,0.17,0.81,0.317,0.157,0.22,11,3281,False,True
0.565,0.44,0.135,0.83,0.393,0.1735,0.238,9,2071,False,False
0.695,0.55,0.22,1.5515,0.566,0.3835,0.445,13,2333,False,True
0.5,0.395,0.15,0.7145,0.3235,0.173,0.195,9,2286,False,False
0.625,0.5,0.165,1.288,0.573,0.3035,0.315,9,1014,False,False
0.56,0.44,0.155,0.6405,0.336,0.1765,0.245,8,1128,False,False
0.47,0.36,0.135,0.501,0.1665,0.115,0.165,10,218,False,True
0.69,0.55,0.2,1.8465,0.732,0.472,0.57,19,2160,False,True
0.72,0.575,0.215,2.1,0.8565,0.4825,0.602,12,2088,False,False
0.45,0.35,0.1,0.3675,0.1465,0.1015,0.12,10,317,False,True
0.63,0.475,0.15,1.172,0.536,0.254,0.316,11,3423,False,False
0.58,0.45,0.185,0.9955,0.3945,0.272,0.285,11,26,False,False
0.655,0.515,0.2,1.373,0.443,0.3375,0.49,16,3857,False,True
0.23,0.175,0.065,0.0645,0.026,0.0105,0.02,5,242,True,False
0.225,0.17,0.07,0.0565,0.024,0.013,0.016,4,2546,True,False
0.605,0.495,0.19,1.437,0.469,0.2655,0.41,15,757,False,False
0.56,0.455,0.19,0.714,0.283,0.129,0.275,9,445,False,False
0.61,0.475,0.15,1.1135,0.5195,0.2575,0.3005,11,1802,False,False
0.705,0.56,0.17,1.4575,0.607,0.318,0.44,11,3799,False,False
0.585,0.46,0.145,0.9335,0.478,0.1825,0.235,9,1150,False,True
0.62,0.465,0.185,1.274,0.579,0.3065,0.32,12,342,False,True
0.34,0.265,0.08,0.2015,0.09,0.0475,0.055,5,1067,True,False
0.625,0.515,0.18,1.3485,0.5255,0.252,0.3925,14,2034,False,False
0.53,0.415,0.12,0.706,0.3355,0.1635,0.1345,9,3095,False,True
0.665,0.535,0.195,1.606,0.5755,0.388,0.48,14,95,False,True
0.52,0.38,0.135,0.5825,0.2505,0.1565,0.175,8,2256,False,True
0.505,0.39,0.16,0.644,0.2475,0.2025,0.1635,9,788,False,False
0.61,0.475,0.16,1.1155,0.3835,0.223,0.379,10,1672,False,False
0.55,0.43,0.145,0.7895,0.3745,0.171,0.223,11,1311,True,False
0.57,0.45,0.16,0.8615,0.3725,0.2175,0.255,12,2269,False,True
0.395,0.3,0.09,0.2855,0.1385,0.0625,0.077,5,3602,True,False
0.575,0.45,0.16,1.068,0.556,0.214,0.2575,10,1137,False,False
0.545,0.41,0.115,0.6765,0.29,0.158,0.22,9,3165,False,False
0.53,0.395,0.115,0.475,0.2025,0.101,0.148,8,3762,True,False
0.465,0.405,0.135,0.7775,0.436,0.1715,0.1455,10,3116,False,True
0.6,0.46,0.155,0.9595,0.4455,0.189,0.295,11,1357,False,True
0.62,0.5,0.175,1.146,0.477,0.23,0.39,13,3298,False,False
0.575,0.465,0.15,1.08,0.595,0.2065,0.238,9,1478,False,True
0.445,0.345,0.13,0.4075,0.1365,0.0645,0.18,11,3350,True,False
0.66,0.525,0.215,1.786,0.6725,0.3615,0.4065,11,2537,True,False
0.63,0.53,0.175,1.4135,0.667,0.2945,0.3555,13,4094,False,True
0.47,0.355,0.14,0.433,0.1525,0.095,0.152,12,616,False,False
0.635,0.52,0.175,1.292,0.6,0.269,0.367,11,2946,False,True
0.72,0.545,0.185,1.7185,0.7925,0.401,0.468,11,3520,False,False
0.46,0.365,0.11,0.4495,0.1755,0.102,0.15,8,4122,True,False
0.525,0.4,0.155,0.707,0.282,0.1605,0.225,9,1595,False,True
0.565,0.44,0.175,0.8735,0.414,0.21,0.21,11,1324,True,False
0.505,0.38,0.12,0.594,0.2595,0.1435,0.18,7,1288,True,False
0.595,0.465,0.145,1.107,0.402,0.2415,0.31,12,3269,False,False
0.655,0.59,0.2,1.5455,0.654,0.3765,0.415,11,2250,False,True
0.53,0.435,0.135,0.7365,0.3275,0.1315,0.22,12,2322,False,True
0.54,0.42,0.13,0.7505,0.368,0.1675,0.1845,9,2067,False,False
0.62,0.48,0.18,1.1305,0.5285,0.2655,0.306,12,3783,True,False
0.41,0.32,0.115,0.387,0.165,0.1005,0.0985,11,569,False,False
0.54,0.425,0.13,0.7205,0.2955,0.169,0.225,10,1606,True,False
0.705,0.555,0.2,1.4685,0.4715,0.3235,0.52,19,3319,False,False
0.625,0.5,0.14,1.096,0.5445,0.2165,0.295,10,2791,False,True
0.58,0.475,0.155,0.974,0.4305,0.23,0.285,10,2289,False,False
0.525,0.435,0.155,1.065,0.486,0.233,0.285,8,172,False,True
0.64,0.49,0.155,1.1285,0.477,0.269,0.34,9,1953,False,True
0.63,0.5,0.175,1.2645,0.5635,0.3065,0.3425,10,1173,False,True
0.645,0.495,0.19,1.539,0.6115,0.408,0.445,12,2954,False,True
0.64,0.5,0.165,1.1635,0.554,0.239,0.32,11,3507,False,False
0.3,0.23,0.08,0.1275,0.0435,0.0265,0.04,8,243,True,False
0.58,0.46,0.16,1.063,0.513,0.2705,0.2625,9,2029,False,True
0.36,0.265,0.095,0.2315,0.105,0.046,0.075,7,100,True,False
0.63,0.495,0.19,1.1655,0.536,0.2115,0.1625,10,3128,False,False
0.64,0.51,0.165,1.486,0.7595,0.332,0.321,8,879,False,False
0.655,0.505,0.195,1.4405,0.688,0.3805,0.363,11,1724,False,False
0.65,0.515,0.18,1.3315,0.5665,0.347,0.405,13,3191,False,True
0.57,0.445,0.15,0.995,0.504,0.185,0.2505,9,2587,False,False
0.45,0.355,0.115,0.478,0.18,0.1185,0.155,10,3878,False,True
0.375,0.29,0.085,0.2385,0.118,0.045,0.0695,7,1235,True,False
0.535,0.425,0.155,0.7765,0.302,0.1565,0.25,16,3320,False,False
0.545,0.4,0.13,0.686,0.3285,0.1455,0.18,9,1608,True,False
0.49,0.385,0.15,0.7865,0.241,0.14,0.24,23,674,False,False
0.41,0.325,0.11,0.326,0.1325,0.075,0.101,8,2732,True,False
0.4,0.315,0.105,0.287,0.1135,0.037,0.113,10,2415,False,True
0.38,0.285,0.09,0.2305,0.1005,0.039,0.0775,7,3532,True,False
0.5,0.4,0.125,0.6675,0.261,0.1315,0.22,10,107,False,False
0.46,0.355,0.11,0.436,0.1975,0.096,0.125,8,1451,True,False
0.39,0.28,0.125,0.564,0.3035,0.0955,0.143,7,1767,False,True
0.16,0.11,0.025,0.018,0.0065,0.0055,0.005,3,720,True,False
0.58,0.47,0.165,0.927,0.3215,0.1985,0.315,11,2190,False,True
0.415,0.33,0.1,0.3905,0.1925,0.0755,0.1025,7,3973,True,False
0.48,0.355,0.16,0.464,0.221,0.106,0.239,8,1574,False,True
0.645,0.505,0.165,1.307,0.4335,0.262,0.52,10,3182,False,True
0.525,0.405,0.16,0.658,0.2655,0.1125,0.225,12,625,False,False
0.51,0.375,0.1,0.5785,0.238,0.1225,0.175,7,966,True,False
0.625,0.455,0.17,1.082,0.4955,0.2345,0.315,9,1380,False,True
0.59,0.46,0.145,0.9905,0.453,0.2205,0.275,8,1485,False,False
0.575,0.46,0.165,1.124,0.2985,0.1785,0.44,13,159,False,False
0.455,0.355,0.125,0.5325,0.225,0.126,0.1465,7,937,True,False
0.555,0.445,0.13,0.8625,0.4225,0.155,0.24,9,3811,False,True
0.485,0.365,0.14,0.6195,0.2595,0.1445,0.177,14,2386,False,False
0.355,0.26,0.085,0.1905,0.081,0.0485,0.055,6,637,False,True
0.45,0.36,0.11,0.447,0.203,0.082,0.13,12,3871,False,False
0.525,0.415,0.17,0.8325,0.2755,0.1685,0.31,13,208,False,False
0.635,0.485,0.165,1.2695,0.5635,0.3065,0.3395,11,1943,False,False
0.455,0.375,0.125,0.533,0.233,0.106,0.185,8,3251,True,False
0.465,0.36,0.115,0.5795,0.295,0.1395,0.12,7,1774,False,True
0.495,0.4,0.145,0.578,0.2545,0.1305,0.1645,8,3445,True,False
0.52,0.39,0.14,0.7325,0.2415,0.144,0.26,19,3914,True,False
0.665,0.505,0.16,1.289,0.6145,0.253,0.3665,11,1730,False,True
0.675,0.535,0.22,1.604,0.6175,0.4255,0.453,14,3848,False,False
0.545,0.45,0.15,0.7805,0.3795,0.1625,0.216,8,4075,False,True
0.73,0.555,0.18,1.6895,0.6555,0.1965,0.4935,10,2089,False,False
0.595,0.465,0.15,0.919,0.4335,0.1765,0.262,9,2075,False,True
0.52,0.4,0.145,0.66,0.267,0.1055,0.22,13,559,True,False
0.59,0.47,0.135,1.1685,0.539,0.279,0.28,8,3419,False,True
0.465,0.35,0.135,0.6265,0.259,0.1445,0.175,8,2513,False,False
0.34,0.255,0.075,0.18,0.0745,0.04,0.0525,6,2505,True,False
0.455,0.37,0.11,0.514,0.2385,0.1235,0.126,8,3604,True,False
0.66,0.505,0.165,1.374,0.589,0.351,0.345,10,1516,False,True
0.345,0.255,0.1,0.197,0.071,0.051,0.06,9,2439,False,False
0.49,0.365,0.145,0.6345,0.1995,0.1625,0.22,10,210,False,False
0.66,0.535,0.2,1.791,0.733,0.318,0.54,15,2538,False,True
0.495,0.395,0.125,0.5415,0.2375,0.1345,0.155,9,110,False,True
0.52,0.395,0.125,0.5805,0.2445,0.146,0.165,9,1864,True,False
0.59,0.46,0.145,0.9015,0.419,0.1785,0.26,11,1650,True,False
0.32,0.225,0.085,0.1415,0.0675,0.0295,0.0405,6,1066,True,False
0.465,0.34,0.11,0.346,0.1425,0.073,0.113,11,1268,True,False
0.625,0.48,0.145,1.085,0.4645,0.2445,0.327,10,2685,False,True
0.62,0.51,0.18,1.233,0.592,0.274,0.322,10,3504,False,False
0.585,0.46,0.165,1.058,0.486,0.25,0.294,9,3572,False,False
0.505,0.41,0.135,0.657,0.291,0.133,0.195,15,3177,False,False
0.59,0.475,0.16,1.1015,0.4775,0.2555,0.295,13,259,False,False
0.55,0.43,0.14,0.7135,0.2565,0.186,0.225,9,596,False,False
0.515,0.38,0.175,0.9565,0.325,0.158,0.31,14,284,False,True
0.645,0.52,0.175,1.3345,0.667,0.2665,0.355,10,3509,False,False
0.545,0.4,0.14,0.778,0.368,0.215,0.18,9,2657,False,False
0.3,0.23,0.075,0.127,0.052,0.03,0.0345,6,2503,True,False
0.35,0.27,0.075,0.215,0.1,0.036,0.065,6,1226,True,False
0.59,0.445,0.14,0.931,0.356,0.234,0.28,12,27,False,True
0.67,0.55,0.17,1.247,0.472,0.2455,0.4,21,2344,False,True
0.515,0.385,0.125,0.6115,0.3175,0.1265,0.15,8,1108,True,False
0.655,0.52,0.17,1.1445,0.53,0.223,0.348,9,1963,False,True
0.48,0.375,0.12,0.5895,0.2535,0.128,0.172,11,2744,False,True
0.62,0.51,0.175,1.615,0.5105,0.192,0.675,12,81,False,True
0.62,0.46,0.16,0.9505,0.4915,0.2,0.228,9,3617,False,True
0.38,0.275,0.095,0.2505,0.0945,0.0655,0.075,6,3436,True,False
0.58,0.455,0.15,1.012,0.4985,0.2115,0.2835,10,993,False,True
0.63,0.49,0.155,1.2525,0.63,0.246,0.289,9,1942,False,True
0.365,0.265,0.085,0.213,0.0945,0.049,0.06,7,1231,True,False
0.415,0.31,0.095,0.34,0.181,0.057,0.083,6,3999,True,False
0.45,0.34,0.12,0.4925,0.241,0.1075,0.12,6,1088,True,False
0.545,0.435,0.165,0.9955,0.3245,0.2665,0.325,19,3381,False,True
0.425,0.325,0.11,0.3335,0.173,0.045,0.1,7,1254,True,False
0.5,0.37,0.15,1.0615,0.494,0.223,0.296,9,1779,False,True
0.67,0.525,0.19,1.527,0.5755,0.353,0.44,12,2963,False,False
0.585,0.48,0.185,1.04,0.434,0.265,0.285,10,2105,False,True
0.645,0.48,0.19,1.371,0.6925,0.2905,0.35,12,1716,False,False
0.625,0.495,0.16,1.234,0.6335,0.192,0.35,13,4048,False,False
0.36,0.275,0.075,0.2205,0.0985,0.044,0.066,7,1541,True,False
0.415,0.31,0.1,0.2805,0.114,0.0565,0.0975,6,1837,True,False
0.24,0.18,0.055,0.0555,0.0235,0.013,0.018,4,1825,True,False
0.435,0.325,0.1,0.342,0.1335,0.0835,0.105,6,3637,True,False
0.705,0.545,0.18,1.5395,0.6075,0.3675,0.4645,13,1820,False,False
0.63,0.515,0.175,1.1955,0.492,0.247,0.37,11,3060,False,True
0.58,0.46,0.175,1.165,0.65,0.2205,0.3055,9,1480,False,False
0.435,0.345,0.12,0.4475,0.221,0.112,0.125,7,2283,True,False
0.475,0.36,0.125,0.447,0.1695,0.081,0.14,9,649,False,False
0.565,0.44,0.155,0.868,0.348,0.217,0.26,11,3284,False,True
0.585,0.435,0.175,0.982,0.4055,0.2495,0.27,10,577,False,False
0.595,0.46,0.155,1.0455,0.4565,0.24,0.3085,10,3673,False,False
0.55,0.415,0.135,0.7635,0.318,0.21,0.2,9,23,False,False
0.57,0.44,0.155,1.116,0.4775,0.2315,0.27,13,758,False,True
0.725,0.6,0.2,1.737,0.697,0.3585,0.595,11,1423,False,False
0.53,0.425,0.13,0.7585,0.325,0.197,0.205,8,974,False,False
0.47,0.375,0.105,0.441,0.167,0.0865,0.145,10,2014,True,False
0.435,0.34,0.11,0.407,0.1685,0.073,0.13,10,3355,True,False
0.685,0.54,0.215,1.7025,0.664,0.3655,0.4735,14,1186,False,False
0.455,0.34,0.115,0.486,0.261,0.0655,0.1315,8,2740,True,False
0.585,0.485,0.15,1.079,0.4145,0.2115,0.356,11,2074,False,False
0.675,0.545,0.195,1.7345,0.6845,0.3695,0.605,20,375,False,False
0.59,0.465,0.17,1.0425,0.4635,0.24,0.27,10,3611,False,False
0.53,0.42,0.165,0.8945,0.319,0.239,0.245,11,262,False,True
0.29,0.215,0.065,0.0985,0.0425,0.021,0.031,5,2714,True,False
0.67,0.485,0.175,1.2565,0.5355,0.322,0.386,9,2962,True,False
0.475,0.355,0.1,0.5035,0.2535,0.091,0.14,8,1272,True,False
0.31,0.235,0.07,0.151,0.063,0.0405,0.045,6,69,True,False
0.525,0.41,0.115,0.7745,0.416,0.163,0.18,7,3980,False,False
0.43,0.34,0.12,0.391,0.1555,0.095,0.1405,7,631,False,False
0.61,0.47,0.16,1.0745,0.4925,0.236,0.29,8,3458,False,False
0.58,0.445,0.135,0.95,0.484,0.182,0.2325,8,2837,False,False
0.46,0.345,0.12,0.4155,0.198,0.0885,0.107,7,2568,True,False
0.67,0.525,0.17,1.4005,0.715,0.3025,0.387,9,2964,False,True
0.25,0.175,0.06,0.0635,0.0275,0.008,0.02,4,2713,True,False
0.66,0.53,0.17,1.3905,0.5905,0.212,0.453,15,883,False,True
0.525,0.405,0.15,0.795,0.3075,0.205,0.255,14,556,True,False
0.59,0.5,0.2,1.187,0.412,0.2705,0.37,16,271,False,True
0.7,0.6,0.23,2.003,0.8105,0.4045,0.5755,10,3992,False,True
0.255,0.185,0.06,0.0925,0.039,0.021,0.025,6,3085,True,False
0.635,0.495,0.15,1.081,0.4825,0.242,0.31,11,2354,False,True
0.68,0.54,0.195,1.7825,0.5565,0.3235,0.4285,11,3827,False,True
0.62,0.45,0.2,0.858,0.4285,0.1525,0.2405,8,1168,False,True
0.265,0.195,0.06,0.092,0.0345,0.025,0.0245,6,897,True,False
0.595,0.465,0.145,0.7955,0.3425,0.1795,0.2425,10,3573,False,False
0.555,0.455,0.135,0.837,0.382,0.171,0.235,9,1886,False,True
0.645,0.495,0.15,1.2095,0.603,0.2225,0.339,9,2080,False,True
0.62,0.485,0.145,1.003,0.4655,0.2195,0.28,11,4047,False,True
0.37,0.275,0.1,0.2295,0.0885,0.0465,0.07,7,680,True,False
0.205,0.15,0.055,0.042,0.0255,0.015,0.012,5,43,True,False
0.51,0.4,0.14,0.6905,0.259,0.151,0.23,10,3138,False,True
0.545,0.44,0.14,0.8395,0.356,0.1905,0.2385,11,2024,False,True
0.5,0.4,0.125,0.6725,0.336,0.12,0.1825,7,960,False,True
0.415,0.325,0.1,0.4665,0.2285,0.1065,0.114,7,2507,True,False
0.605,0.485,0.16,1.201,0.417,0.2875,0.38,9,1490,False,False
0.585,0.455,0.15,0.906,0.4095,0.23,0.2335,8,1482,False,True
0.425,0.325,0.12,0.3755,0.142,0.1065,0.105,9,2466,False,True
0.45,0.36,0.125,0.45,0.191,0.0865,0.145,12,3333,True,False
0.665,0.53,0.185,1.3955,0.456,0.3205,0.49,15,3204,False,False
0.465,0.37,0.115,0.534,0.261,0.098,0.143,7,942,True,False
0.355,0.275,0.085,0.22,0.092,0.06,0.15,8,193,True,False
0.51,0.4,0.14,0.8145,0.459,0.1965,0.195,10,194,False,False
0.63,0.515,0.17,1.385,0.6355,0.2955,0.38,11,3618,False,True
0.45,0.35,0.11,0.514,0.253,0.1045,0.14,8,3541,True,False
0.485,0.36,0.12,0.5155,0.2465,0.1025,0.147,8,1850,True,False
0.475,0.36,0.14,0.5135,0.241,0.1045,0.155,8,4157,False,True
0.49,0.355,0.155,0.981,0.465,0.2015,0.2505,8,2979,False,True
0.41,0.325,0.1,0.3555,0.146,0.072,0.105,9,3836,False,True
0.39,0.3,0.105,0.259,0.0955,0.038,0.085,8,3334,True,False
0.52,0.39,0.13,0.5545,0.2355,0.1095,0.1895,7,1590,True,False
0.555,0.425,0.13,0.7665,0.264,0.168,0.275,13,70,False,True
0.425,0.3,0.095,0.3515,0.141,0.0775,0.12,8,5,True,False
0.465,0.36,0.125,0.4365,0.169,0.1075,0.145,11,3272,False,True
0.62,0.49,0.155,1.1,0.505,0.2475,0.31,9,2681,False,True
0.52,0.395,0.18,0.64,0.158,0.11,0.245,22,675,False,False
0.63,0.5,0.185,1.383,0.54,0.3315,0.38,10,187,False,False
0.62,0.475,0.175,1.0165,0.4355,0.214,0.325,10,183,False,False
0.735,0.59,0.205,2.087,0.909,0.474,0.625,12,2973,False,True
0.41,0.315,0.095,0.306,0.121,0.0735,0.09,9,3361,False,True
0.665,0.555,0.195,1.4385,0.581,0.354,0.36,17,452,False,False
0.685,0.55,0.2,1.7725,0.813,0.387,0.49,11,2083,False,True
0.655,0.5,0.18,1.4155,0.508,0.314,0.445,18,3863,False,False
0.425,0.38,0.105,0.3265,0.1285,0.0785,0.1,10,224,True,False
0.575,0.45,0.135,0.8715,0.45,0.162,0.225,10,1905,True,False
0.255,0.19,0.075,0.0865,0.0345,0.0205,0.025,5,691,True,False
0.42,0.31,0.1,0.2865,0.115,0.0735,0.085,8,2493,True,False
0.68,0.53,0.205,1.496,0.5825,0.337,0.465,14,2139,False,True
0.59,0.465,0.165,1.115,0.5165,0.273,0.275,10,2030,False,True
0.415,0.345,0.135,0.3865,0.128,0.07,0.148,13,615,False,True
0.47,0.37,0.18,0.51,0.1915,0.1285,0.1625,9,792,False,True
