Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Rings,Sex_I,Sex_M,sampleNum
0.595,0.475,0.17,1.247,0.48,0.225,0.425,20,False,False,72
0.385,0.285,0.105,0.2905,0.1215,0.0685,0.0875,12,False,True,700
0.585,0.455,0.14,0.97,0.462,0.185,0.295,9,False,True,2130
0.55,0.435,0.14,0.745,0.347,0.174,0.2265,9,False,False,2900
0.57,0.465,0.18,1.295,0.339,0.2225,0.44,12,False,False,85
0.555,0.43,0.155,0.7395,0.3135,0.1435,0.28,10,True,False,1317
0.5,0.4,0.125,0.5765,0.2395,0.126,0.185,10,False,False,2126
0.635,0.495,0.155,1.3635,0.583,0.2985,0.295,10,False,True,3464
0.62,0.525,0.155,1.085,0.454,0.1965,0.35,10,False,True,3683
0.37,0.285,0.105,0.27,0.1125,0.0585,0.0835,9,False,False,2449
0.61,0.5,0.165,1.2715,0.4915,0.185,0.49,12,False,True,2156
0.55,0.46,0.175,0.869,0.3155,0.1825,0.32,10,False,True,2260
0.37,0.28,0.1,0.221,0.1165,0.0265,0.0635,6,True,False,1068
0.35,0.265,0.095,0.199,0.073,0.049,0.06,5,True,False,3431
0.645,0.51,0.19,1.4865,0.6445,0.296,0.425,12,False,True,3691
0.5,0.375,0.125,0.5695,0.259,0.124,0.157,7,True,False,1285
0.615,0.47,0.155,1.084,0.5885,0.209,0.246,9,False,False,2679
0.545,0.43,0.155,0.8035,0.409,0.144,0.228,7,False,True,3608
0.535,0.42,0.13,0.699,0.3125,0.1565,0.2035,8,False,False,2065
0.43,0.35,0.11,0.406,0.1675,0.081,0.135,10,False,True,11
0.64,0.505,0.155,1.1955,0.5565,0.211,0.346,11,False,True,2797
0.65,0.49,0.155,1.122,0.545,0.228,0.3055,9,False,False,2696
0.38,0.3,0.1,0.286,0.1305,0.056,0.09,7,True,False,3880
0.56,0.45,0.145,0.9355,0.425,0.1645,0.2725,11,False,True,4081
0.46,0.34,0.09,0.384,0.1795,0.068,0.11,8,True,False,3543
0.715,0.545,0.18,1.7405,0.871,0.347,0.449,10,False,True,3519
0.37,0.265,0.075,0.214,0.09,0.051,0.07,6,False,True,123
0.625,0.47,0.17,1.255,0.525,0.2415,0.405,10,False,False,3462
0.635,0.5,0.165,1.4595,0.705,0.2645,0.39,9,False,False,1390
0.515,0.405,0.145,0.695,0.215,0.1635,0.234,15,False,True,795
0.585,0.45,0.135,0.855,0.3795,0.187,0.26,9,True,False,2912
0.325,0.24,0.075,0.155,0.0475,0.0355,0.06,9,False,True,612
0.69,0.55,0.18,1.659,0.8715,0.2655,0.4395,9,False,False,2541
0.63,0.495,0.165,1.3075,0.599,0.284,0.315,11,False,False,1017
0.6,0.475,0.155,1.059,0.441,0.19,0.39,11,False,False,3576
0.56,0.44,0.155,0.9705,0.4315,0.263,0.255,9,False,False,3887
0.64,0.475,0.175,1.1545,0.4865,0.341,0.288,9,False,False,3508
0.53,0.44,0.135,0.7835,0.313,0.1715,0.2185,9,False,False,470
0.61,0.46,0.17,1.278,0.41,0.257,0.37,17,True,False,3369
0.37,0.275,0.085,0.2045,0.096,0.056,0.08,6,True,False,3846
0.575,0.45,0.135,0.8715,0.45,0.162,0.225,10,True,False,1905
0.665,0.5,0.175,1.2975,0.6075,0.314,0.315,9,False,True,1733
0.45,0.32,0.1,0.381,0.1705,0.075,0.115,9,False,True,19
0.52,0.425,0.15,0.813,0.385,0.2015,0.23,10,False,False,2301
0.465,0.36,0.12,0.4765,0.192,0.1125,0.16,10,False,False,2419
0.375,0.295,0.11,0.3005,0.1255,0.0575,0.1035,7,False,False,3850
0.66,0.515,0.17,1.337,0.615,0.3125,0.3575,10,False,False,1409
0.655,0.51,0.155,1.2895,0.5345,0.2855,0.41,11,False,False,492
0.525,0.4,0.14,0.654,0.305,0.16,0.169,7,True,False,1594
0.415,0.325,0.105,0.38,0.1595,0.0785,0.12,12,False,False,212
0.66,0.535,0.175,1.5175,0.711,0.3125,0.415,12,False,False,1726
0.485,0.37,0.13,0.458,0.181,0.113,0.136,10,True,False,607
0.46,0.36,0.14,0.447,0.161,0.087,0.16,9,True,False,2877
0.5,0.42,0.135,0.6765,0.302,0.1415,0.2065,9,False,True,1282
0.6,0.51,0.185,1.285,0.6095,0.2745,0.315,9,False,True,2785
0.64,0.515,0.08,1.042,0.515,0.1755,0.175,10,False,True,2801
0.51,0.39,0.135,0.769,0.3935,0.1455,0.19,8,False,True,965
0.52,0.395,0.125,0.8115,0.4035,0.166,0.2,7,False,True,3449
0.585,0.43,0.16,0.955,0.3625,0.176,0.27,11,False,True,2261
0.62,0.49,0.17,1.2105,0.5185,0.2555,0.335,13,False,True,2109
0.45,0.35,0.135,0.494,0.2205,0.0945,0.1405,7,True,False,3976
0.685,0.545,0.18,1.768,0.7495,0.392,0.485,16,False,False,359
0.525,0.4,0.125,0.5655,0.2435,0.119,0.175,8,True,False,3810
0.475,0.335,0.1,0.4425,0.1895,0.086,0.135,9,True,False,3645
0.555,0.455,0.17,0.8435,0.309,0.1905,0.3,15,True,False,2404
0.505,0.39,0.15,0.685,0.362,0.131,0.156,8,True,False,962
0.335,0.26,0.09,0.1965,0.0875,0.041,0.056,7,True,False,2868
0.46,0.365,0.115,0.4485,0.165,0.083,0.17,14,False,False,3832
0.34,0.25,0.07,0.2225,0.104,0.0425,0.055,7,True,False,911
0.535,0.41,0.13,0.7145,0.335,0.144,0.2075,9,False,False,1303
0.67,0.525,0.2,1.7405,0.6205,0.297,0.657,11,False,True,4145
0.495,0.4,0.14,0.7775,0.2015,0.18,0.25,15,False,True,2498
0.625,0.52,0.18,1.354,0.4845,0.351,0.375,11,False,False,1940
0.535,0.4,0.145,0.705,0.3065,0.1365,0.22,10,True,False,3764
0.705,0.535,0.22,1.866,0.929,0.3835,0.4395,10,False,False,1980
0.455,0.355,0.08,0.452,0.2165,0.0995,0.125,9,True,False,2111
0.46,0.355,0.13,0.517,0.2205,0.114,0.165,9,False,False,88
0.59,0.455,0.175,0.966,0.391,0.2455,0.31,10,False,False,2137
0.375,0.285,0.095,0.253,0.096,0.0575,0.0925,9,False,True,139
0.565,0.45,0.115,0.9085,0.398,0.197,0.29,17,False,True,3263
0.585,0.46,0.145,0.8465,0.339,0.167,0.295,10,True,False,2775
0.645,0.49,0.16,1.144,0.5015,0.289,0.319,8,False,False,2853
0.55,0.465,0.18,1.2125,0.3245,0.205,0.525,27,False,False,2209
0.6,0.485,0.145,0.776,0.3545,0.1585,0.239,9,False,False,3579
0.635,0.515,0.17,1.275,0.509,0.286,0.34,16,False,True,354
0.62,0.465,0.19,1.3415,0.5705,0.3175,0.355,11,False,True,335
0.41,0.31,0.125,0.3595,0.1415,0.0885,0.115,11,False,True,3268
0.33,0.215,0.075,0.1145,0.045,0.0265,0.035,6,False,True,646
0.655,0.545,0.19,1.4245,0.6325,0.333,0.378,10,False,True,1814
0.315,0.24,0.085,0.1715,0.071,0.0345,0.0535,7,True,False,814
0.585,0.46,0.145,0.9335,0.478,0.1825,0.235,9,False,True,1150
0.7,0.56,0.175,1.6605,0.8605,0.3275,0.398,11,False,False,3517
0.74,0.565,0.205,2.119,0.9655,0.5185,0.482,12,False,False,1759
0.36,0.295,0.13,0.2765,0.0895,0.057,0.1005,10,False,True,708
0.52,0.45,0.15,0.895,0.3615,0.186,0.235,14,False,True,266
0.625,0.455,0.17,1.082,0.4955,0.2345,0.315,9,False,True,1380
0.68,0.515,0.175,1.6185,0.5125,0.409,0.62,12,False,False,169
0.44,0.34,0.12,0.438,0.2115,0.083,0.12,9,True,False,1260
0.47,0.345,0.14,0.4615,0.229,0.1105,0.116,9,True,False,1452
0.595,0.48,0.15,1.11,0.498,0.228,0.33,10,False,False,858
0.525,0.415,0.145,0.845,0.3525,0.1635,0.2875,8,False,True,1591
0.325,0.24,0.075,0.152,0.065,0.0305,0.045,6,True,False,3430
0.43,0.315,0.115,0.384,0.1885,0.0715,0.11,8,True,False,4153
0.5,0.385,0.135,0.551,0.2245,0.0715,0.206,11,False,True,3181
0.565,0.435,0.155,0.782,0.2715,0.168,0.285,14,True,False,2426
0.665,0.535,0.195,1.606,0.5755,0.388,0.48,14,False,True,95
0.475,0.36,0.11,0.4555,0.177,0.0965,0.145,9,True,False,2121
0.47,0.39,0.15,0.6355,0.2185,0.0885,0.255,9,False,True,268
0.595,0.485,0.15,1.0835,0.5305,0.231,0.276,8,False,True,2991
0.53,0.44,0.205,0.835,0.32,0.2175,0.245,14,False,True,740
0.44,0.35,0.14,0.451,0.171,0.0705,0.184,16,False,True,3316
0.365,0.27,0.085,0.205,0.078,0.0485,0.07,7,True,False,227
0.7,0.54,0.215,1.978,0.6675,0.3125,0.71,24,False,False,3149
0.56,0.425,0.125,0.932,0.361,0.213,0.335,9,False,False,2136
0.495,0.33,0.1,0.44,0.177,0.095,0.15,7,True,False,3025
0.605,0.47,0.18,1.1155,0.479,0.2565,0.321,10,False,True,1921
0.465,0.35,0.125,0.482,0.23,0.106,0.1095,6,False,False,944
0.675,0.53,0.195,1.4985,0.62,0.375,0.425,9,False,False,3708
0.385,0.3,0.095,0.24,0.0885,0.059,0.085,9,False,True,529
0.635,0.485,0.155,1.073,0.467,0.1975,0.35,11,False,False,4095
0.625,0.47,0.17,1.1665,0.4605,0.2565,0.3945,11,False,True,3825
0.465,0.375,0.135,0.6,0.2225,0.129,0.23,16,False,False,2307
0.505,0.38,0.13,0.656,0.227,0.1785,0.22,13,False,True,733
0.71,0.565,0.195,1.7265,0.638,0.3365,0.565,17,False,False,2345
0.555,0.46,0.16,0.86,0.3345,0.1935,0.275,10,False,True,3767
0.53,0.43,0.16,0.7245,0.321,0.1275,0.24,9,True,False,1871
0.49,0.38,0.14,0.6385,0.2305,0.142,0.195,13,False,True,777
0.53,0.415,0.12,0.706,0.3355,0.1635,0.1345,9,False,True,3095
0.58,0.45,0.17,0.9705,0.4615,0.232,0.248,9,False,False,2908
0.375,0.29,0.14,0.3,0.14,0.0625,0.0825,8,True,False,2721
0.36,0.265,0.09,0.2165,0.096,0.037,0.0735,10,False,False,2379
0.725,0.56,0.185,1.792,0.873,0.367,0.435,11,False,False,3714
0.66,0.545,0.185,1.32,0.5305,0.2635,0.455,16,False,True,479
0.605,0.47,0.18,1.1405,0.3755,0.2805,0.385,15,False,True,380
0.53,0.415,0.145,0.944,0.3845,0.185,0.265,21,True,False,628
0.31,0.245,0.095,0.15,0.0525,0.034,0.048,7,False,True,2412
0.63,0.49,0.18,1.13,0.458,0.2765,0.315,12,False,True,368
0.47,0.375,0.105,0.441,0.167,0.0865,0.145,10,True,False,2014
0.515,0.4,0.125,0.955,0.341,0.2535,0.26,13,False,True,3386
0.72,0.57,0.2,1.8275,0.919,0.366,0.485,10,False,True,1753
0.625,0.48,0.18,1.223,0.565,0.2975,0.3375,10,False,True,3736
0.65,0.505,0.18,1.469,0.7115,0.3335,0.38,9,False,True,3510
0.615,0.475,0.145,0.9525,0.3915,0.195,0.32,9,False,False,3842
0.595,0.45,0.145,0.959,0.463,0.2065,0.2535,10,False,True,1653
0.575,0.455,0.135,0.907,0.4245,0.197,0.26,9,False,True,1140
0.45,0.36,0.13,0.478,0.191,0.127,0.137,7,True,False,933
0.545,0.445,0.175,0.8525,0.3465,0.189,0.295,13,False,False,2268
0.635,0.5,0.165,1.489,0.715,0.3445,0.3615,13,True,False,1699
0.605,0.485,0.16,1.222,0.53,0.2575,0.28,13,False,False,161
0.535,0.42,0.13,0.8055,0.301,0.181,0.28,14,False,True,748
0.34,0.25,0.075,0.1785,0.0665,0.0455,0.045,5,True,False,910
0.63,0.515,0.175,1.1955,0.492,0.247,0.37,11,False,True,3060
0.72,0.525,0.18,1.445,0.631,0.3215,0.435,7,False,False,1755
0.525,0.415,0.15,0.7155,0.2355,0.171,0.27,13,False,False,3949
0.205,0.15,0.065,0.04,0.02,0.011,0.013,4,True,False,2545
0.48,0.37,0.13,0.643,0.349,0.1155,0.135,8,False,True,3442
0.29,0.225,0.075,0.152,0.071,0.059,0.045,9,True,False,3884
0.44,0.325,0.1,0.4165,0.185,0.0865,0.11,6,True,False,2562
0.58,0.45,0.185,0.9955,0.3945,0.272,0.285,11,False,False,26
0.565,0.455,0.13,1.058,0.439,0.2645,0.3,10,False,False,3881
0.445,0.37,0.125,0.515,0.2495,0.087,0.159,9,False,True,3847
0.68,0.52,0.185,1.541,0.5985,0.395,0.4575,10,False,False,3826
0.55,0.42,0.145,0.7385,0.321,0.1485,0.252,11,False,True,4126
0.54,0.42,0.145,0.8655,0.4315,0.163,0.2175,10,False,False,1305
0.63,0.5,0.185,1.383,0.54,0.3315,0.38,10,False,False,187
0.325,0.25,0.07,0.1745,0.0875,0.0355,0.04,7,True,False,1996
0.465,0.375,0.12,0.471,0.222,0.119,0.14,9,True,False,389
0.54,0.42,0.135,0.8075,0.3485,0.1795,0.235,11,False,True,488
0.58,0.46,0.135,0.926,0.4025,0.208,0.275,8,False,False,4043
0.585,0.445,0.14,0.913,0.4305,0.2205,0.253,10,False,False,1647
0.5,0.365,0.13,0.5945,0.309,0.1085,0.1535,9,False,True,2826
0.515,0.405,0.14,0.8505,0.312,0.146,0.315,17,False,True,2463
0.18,0.135,0.08,0.033,0.0145,0.007,0.01,5,True,False,3141
0.365,0.26,0.115,0.218,0.0935,0.0445,0.07,9,True,False,522
0.6,0.45,0.16,1.142,0.539,0.225,0.307,10,False,True,2843
0.42,0.32,0.1,0.34,0.1745,0.05,0.0945,8,True,False,2510
0.6,0.48,0.17,1.056,0.4575,0.2435,0.3135,10,False,False,2919
0.49,0.385,0.15,0.7865,0.241,0.14,0.24,23,False,False,674
0.565,0.45,0.14,1.0055,0.3785,0.244,0.265,12,False,True,3210
0.685,0.55,0.2,1.7725,0.813,0.387,0.49,11,False,True,2083
0.65,0.525,0.19,1.6125,0.777,0.3685,0.3965,11,False,True,1811
0.73,0.575,0.21,2.069,0.9285,0.409,0.643,11,False,True,1823
0.49,0.365,0.13,0.6835,0.165,0.1315,0.205,21,False,False,811
0.52,0.38,0.135,0.5395,0.2295,0.133,0.157,8,True,False,1110
0.525,0.415,0.15,0.7055,0.329,0.147,0.199,10,False,False,2755
0.365,0.27,0.09,0.2155,0.1005,0.049,0.0655,6,True,False,4027
0.4,0.305,0.16,0.368,0.173,0.0705,0.105,7,False,False,2044
0.425,0.34,0.1,0.371,0.15,0.0865,0.115,8,True,False,2874
0.64,0.51,0.165,1.486,0.7595,0.332,0.321,8,False,False,879
0.35,0.255,0.065,0.179,0.0705,0.0385,0.06,10,False,True,565
0.63,0.505,0.15,1.3165,0.6325,0.2465,0.37,11,False,True,2686
0.485,0.37,0.115,0.4785,0.1995,0.0955,0.129,7,False,False,953
0.565,0.44,0.15,0.983,0.4475,0.2355,0.2485,9,False,False,2523
0.68,0.57,0.205,1.842,0.625,0.408,0.65,20,False,False,167
0.61,0.475,0.155,0.983,0.4565,0.228,0.266,10,False,True,1668
0.61,0.495,0.185,1.1085,0.3705,0.3135,0.33,12,False,False,379
0.41,0.3,0.115,0.2595,0.097,0.0515,0.08,10,True,False,3306
0.585,0.49,0.185,1.171,0.522,0.2535,0.335,10,False,True,1341
0.415,0.31,0.11,0.2965,0.123,0.057,0.0995,10,True,False,458
0.485,0.415,0.14,0.5705,0.25,0.134,0.185,8,True,False,2281
0.69,0.505,0.2,1.872,0.893,0.4015,0.48,10,False,True,1045
0.335,0.25,0.095,0.185,0.0795,0.0495,0.055,8,True,False,3838
0.725,0.565,0.215,1.891,0.6975,0.4725,0.58,16,False,True,450
0.495,0.38,0.13,0.5125,0.2185,0.116,0.16,7,True,False,1279
0.6,0.5,0.16,1.122,0.5095,0.256,0.309,10,False,False,3676
0.455,0.355,0.13,0.515,0.2,0.1275,0.175,11,False,True,2308
0.49,0.355,0.155,0.981,0.465,0.2015,0.2505,8,False,True,2979
0.64,0.485,0.185,1.4195,0.6735,0.3465,0.3255,11,False,False,1954
0.495,0.375,0.115,0.5755,0.31,0.1145,0.1395,8,True,False,3605
0.645,0.48,0.17,1.1345,0.528,0.254,0.305,10,False,False,1177
0.735,0.57,0.21,2.2355,1.1705,0.463,0.5315,10,False,True,2862
0.59,0.46,0.14,1.004,0.496,0.2165,0.26,9,False,True,2670
0.41,0.335,0.11,0.33,0.157,0.0705,0.17,7,True,False,1252
0.625,0.505,0.185,1.1565,0.52,0.2405,0.3535,10,False,True,1938
0.575,0.47,0.165,0.853,0.292,0.179,0.35,16,False,True,3904
0.725,0.565,0.21,2.1425,1.03,0.487,0.503,14,False,False,1756
0.67,0.545,0.175,1.707,0.6995,0.387,0.575,13,False,False,3184
0.305,0.225,0.09,0.1465,0.063,0.034,0.0415,6,True,False,1535
0.695,0.55,0.155,1.8495,0.767,0.442,0.4175,10,False,False,2620
0.475,0.365,0.115,0.566,0.281,0.117,0.1335,7,False,False,1457
0.155,0.11,0.04,0.0155,0.0065,0.003,0.005,3,False,True,526
0.5,0.415,0.165,0.6885,0.249,0.138,0.25,13,False,True,439
0.435,0.395,0.105,0.3635,0.136,0.098,0.13,9,False,False,109
0.405,0.31,0.11,0.91,0.416,0.2075,0.0995,8,True,False,2728
0.475,0.36,0.11,0.492,0.211,0.11,0.15,8,True,False,1274
0.595,0.475,0.155,0.984,0.4865,0.184,0.2755,10,True,False,4087
0.605,0.455,0.145,0.862,0.334,0.1985,0.3,9,False,False,1920
0.575,0.465,0.195,0.9965,0.417,0.247,0.47,8,False,False,1637
0.555,0.4,0.13,0.7075,0.332,0.1585,0.18,7,False,True,1884
0.585,0.465,0.16,0.9555,0.4595,0.236,0.265,7,False,True,1151
0.485,0.39,0.135,0.617,0.25,0.1345,0.1635,8,False,True,2058
0.61,0.48,0.165,1.097,0.4215,0.264,0.335,13,True,False,3368
0.45,0.325,0.135,0.438,0.1805,0.1165,0.11,9,False,False,3307
0.705,0.56,0.165,1.675,0.797,0.4095,0.388,10,False,True,1526
0.25,0.18,0.065,0.0805,0.0345,0.0185,0.0215,4,True,False,3428
0.525,0.43,0.165,0.8645,0.376,0.1945,0.2515,16,False,True,2348
0.505,0.385,0.135,0.6185,0.251,0.1175,0.2,12,False,False,2318
0.67,0.525,0.195,1.4405,0.6595,0.2675,0.425,9,False,True,2965
0.535,0.45,0.155,0.8075,0.3655,0.148,0.2595,10,True,False,3658
0.525,0.425,0.19,0.872,0.4625,0.1725,0.199,9,False,True,2520
0.705,0.57,0.185,1.761,0.747,0.3725,0.488,10,False,False,2085
0.395,0.29,0.095,0.304,0.127,0.084,0.077,6,True,False,826
0.65,0.52,0.19,1.3445,0.519,0.306,0.4465,16,False,True,142
0.635,0.485,0.19,1.3765,0.634,0.2885,0.406,11,False,False,2945
0.505,0.41,0.125,0.642,0.289,0.133,0.155,9,False,True,963
0.58,0.465,0.16,1.0345,0.315,0.26,0.3635,12,False,True,794
0.635,0.495,0.195,1.297,0.556,0.2985,0.37,11,False,False,2613
0.51,0.385,0.15,0.625,0.3095,0.119,0.1725,8,True,False,2651
0.535,0.44,0.15,0.6765,0.256,0.139,0.26,12,False,True,398
0.735,0.6,0.22,2.555,1.1335,0.44,0.6,11,False,False,1051
0.675,0.545,0.195,1.7345,0.6845,0.3695,0.605,20,False,False,375
0.38,0.28,0.095,0.2885,0.165,0.0435,0.067,7,True,False,3719
0.355,0.28,0.1,0.2275,0.0935,0.0455,0.085,11,True,False,2244
0.57,0.445,0.155,0.733,0.282,0.159,0.235,14,False,False,527
0.63,0.48,0.15,1.271,0.6605,0.2425,0.31,11,False,True,1502
0.585,0.455,0.225,1.055,0.3815,0.221,0.365,15,False,True,507
0.545,0.43,0.14,0.687,0.2615,0.1405,0.25,9,True,False,1879
0.61,0.49,0.17,1.3475,0.7045,0.25,0.3045,11,False,False,3613
0.45,0.35,0.125,0.4435,0.185,0.09,0.145,11,False,False,3336
0.65,0.51,0.175,1.155,0.4955,0.2025,0.385,12,False,True,3697
0.345,0.265,0.1,0.2455,0.111,0.0535,0.065,7,True,False,912
0.505,0.375,0.115,0.5895,0.2635,0.12,0.167,10,False,False,2410
0.535,0.42,0.15,0.6995,0.2575,0.153,0.24,12,False,True,594
0.645,0.52,0.17,1.197,0.526,0.2925,0.317,11,False,False,2953
0.495,0.4,0.12,0.6605,0.2605,0.161,0.19,15,False,True,3382
0.42,0.33,0.1,0.352,0.1635,0.089,0.1,9,True,False,2285
0.39,0.29,0.125,0.3055,0.121,0.082,0.09,7,False,False,226
0.695,0.53,0.15,1.477,0.6375,0.3025,0.43,14,False,True,3238
0.42,0.325,0.11,0.325,0.1245,0.0755,0.1025,7,True,False,3603
0.455,0.355,0.135,0.4745,0.1865,0.0935,0.168,13,False,True,3910
0.495,0.41,0.125,0.7555,0.3355,0.129,0.214,9,False,False,841
0.545,0.415,0.14,0.82,0.4615,0.127,0.218,9,False,True,1122
0.545,0.4,0.13,0.686,0.3285,0.1455,0.18,9,True,False,1608
0.325,0.24,0.085,0.173,0.0795,0.038,0.05,7,False,True,640
0.42,0.34,0.115,0.4215,0.175,0.093,0.135,8,False,True,2207
0.42,0.34,0.125,0.4495,0.165,0.1125,0.144,11,False,True,2389
0.7,0.6,0.23,2.003,0.8105,0.4045,0.5755,10,False,True,3992
0.525,0.41,0.175,0.874,0.3585,0.207,0.205,18,True,False,592
0.435,0.3,0.12,0.5965,0.259,0.139,0.1645,8,True,False,1768
0.535,0.4,0.135,0.775,0.368,0.208,0.2055,8,True,False,2985
0.56,0.44,0.14,0.9285,0.3825,0.188,0.3,11,False,False,25
0.575,0.46,0.16,1.103,0.538,0.221,0.249,9,False,False,990
0.5,0.38,0.14,0.6355,0.277,0.143,0.1785,8,False,False,2061
0.63,0.515,0.155,1.259,0.4105,0.197,0.41,13,False,True,274
0.54,0.475,0.155,1.217,0.5305,0.3075,0.34,16,False,False,36
0.52,0.395,0.135,0.633,0.2985,0.1295,0.175,9,True,False,2653
0.71,0.565,0.205,2.198,1.012,0.5225,0.5475,11,False,True,1048
0.475,0.37,0.125,0.5095,0.2165,0.1125,0.165,9,False,True,8
0.53,0.415,0.13,0.8425,0.275,0.1945,0.265,20,False,True,744
0.46,0.345,0.11,0.4595,0.235,0.0885,0.116,7,False,True,2053
0.675,0.515,0.145,1.265,0.6025,0.299,0.325,10,False,True,3596
0.55,0.405,0.15,0.6755,0.3015,0.1465,0.21,10,True,False,3035
0.165,0.12,0.03,0.0215,0.007,0.005,0.005,3,True,False,306
0.495,0.395,0.135,0.6335,0.3035,0.1295,0.1495,8,False,True,955
0.455,0.435,0.11,0.4265,0.195,0.09,0.1205,8,True,False,3542
0.72,0.575,0.195,2.1505,1.0745,0.382,0.585,10,False,False,3962
0.59,0.405,0.15,0.853,0.326,0.2615,0.245,9,False,True,3049
0.635,0.5,0.165,1.273,0.6535,0.213,0.365,12,False,True,1947
0.475,0.35,0.1,0.4545,0.2165,0.111,0.115,7,True,False,1096
0.535,0.445,0.125,0.8725,0.417,0.199,0.24,8,False,False,2893
0.655,0.51,0.16,1.092,0.396,0.2825,0.37,14,False,False,3243
0.475,0.355,0.1,0.5035,0.2535,0.091,0.14,8,True,False,1272
0.42,0.31,0.1,0.2865,0.115,0.0735,0.085,8,True,False,2493
0.61,0.45,0.16,1.136,0.414,0.311,0.3,9,False,False,2165
0.42,0.315,0.1,0.3435,0.157,0.0795,0.09,6,True,False,922
0.52,0.43,0.15,0.728,0.302,0.1575,0.235,11,False,False,3093
0.62,0.49,0.16,1.056,0.493,0.244,0.2725,9,False,False,2079
0.62,0.475,0.195,1.3585,0.5935,0.3365,0.3745,10,False,True,2935
0.55,0.435,0.125,0.741,0.348,0.1585,0.206,9,True,False,4077
0.695,0.56,0.22,1.834,0.8455,0.422,0.455,11,False,False,890
0.45,0.325,0.115,0.4305,0.2235,0.0785,0.1155,8,False,True,2738
0.45,0.35,0.135,0.56,0.231,0.137,0.145,13,False,False,3227
0.48,0.355,0.125,0.494,0.2385,0.0835,0.15,9,True,False,3547
0.62,0.475,0.16,1.3245,0.6865,0.233,0.3275,9,False,False,2605
0.585,0.46,0.15,1.0035,0.503,0.2105,0.2515,11,False,False,4007
0.56,0.44,0.17,0.9445,0.3545,0.2175,0.3,12,True,False,2369
0.36,0.27,0.1,0.217,0.0885,0.0495,0.0715,6,False,True,303
0.48,0.35,0.135,0.5465,0.2735,0.0995,0.158,8,True,False,2057
0.525,0.405,0.125,0.657,0.2985,0.1505,0.168,10,True,False,3651
0.27,0.195,0.07,0.102,0.045,0.0135,0.034,8,True,False,3179
0.625,0.495,0.165,1.262,0.507,0.318,0.39,10,False,False,93
0.4,0.32,0.095,0.348,0.194,0.053,0.087,6,True,False,1072
0.45,0.33,0.105,0.4955,0.2575,0.082,0.129,8,False,True,2011
0.595,0.475,0.16,1.3175,0.408,0.234,0.58,21,False,True,83
0.49,0.385,0.12,0.591,0.271,0.1125,0.1775,9,True,False,3955
0.62,0.475,0.175,1.0165,0.4355,0.214,0.325,10,False,False,183
0.56,0.435,0.185,1.106,0.422,0.2435,0.33,15,False,False,2236
0.6,0.475,0.15,0.99,0.386,0.2195,0.3105,10,False,True,1917
0.375,0.305,0.115,0.2715,0.092,0.074,0.09,8,True,False,348
0.59,0.45,0.125,0.86,0.437,0.1515,0.245,9,True,False,3778
0.61,0.45,0.19,1.0805,0.517,0.2495,0.2935,10,False,True,3679
0.495,0.375,0.12,0.614,0.2855,0.1365,0.161,8,True,False,2881
0.635,0.49,0.175,1.2435,0.5805,0.313,0.305,10,False,False,1701
0.59,0.44,0.15,0.9555,0.366,0.2425,0.295,11,False,True,689
0.665,0.57,0.185,1.522,0.6965,0.3025,0.405,13,False,False,3285
0.705,0.545,0.18,1.5395,0.6075,0.3675,0.4645,13,False,False,1820
0.45,0.345,0.12,0.4165,0.1655,0.095,0.135,9,False,False,200
0.44,0.325,0.09,0.35,0.148,0.067,0.105,7,True,False,930
0.68,0.54,0.19,1.623,0.7165,0.354,0.4715,12,False,True,1972
0.71,0.5,0.15,1.3165,0.6835,0.2815,0.28,10,False,False,2086
0.295,0.21,0.08,0.1,0.038,0.026,0.031,8,True,False,3379
0.48,0.365,0.135,0.6395,0.2945,0.113,0.175,8,False,False,838
0.525,0.4,0.13,0.622,0.2655,0.147,0.184,9,False,True,3094
0.385,0.295,0.095,0.335,0.147,0.094,0.09,7,False,True,2124
0.55,0.45,0.15,0.875,0.362,0.1755,0.2765,10,False,False,850
0.35,0.255,0.085,0.2145,0.1,0.0465,0.06,13,False,True,2420
0.415,0.31,0.095,0.311,0.1125,0.0625,0.115,8,True,False,1838
0.36,0.26,0.09,0.1785,0.0645,0.037,0.075,7,True,False,175
0.435,0.35,0.11,0.384,0.143,0.1005,0.125,13,False,False,2310
0.58,0.48,0.18,1.2495,0.4945,0.27,0.371,8,False,False,3418
0.555,0.43,0.125,0.7005,0.3395,0.1355,0.2095,8,True,False,4080
0.605,0.475,0.145,1.0185,0.4695,0.225,0.27,15,False,False,3288
0.745,0.585,0.19,1.966,0.8435,0.437,0.5855,18,False,False,2151
0.57,0.45,0.17,1.098,0.414,0.187,0.405,20,False,False,2176
0.515,0.36,0.125,0.4725,0.1815,0.125,0.138,9,True,False,1585
0.525,0.43,0.125,0.813,0.3315,0.166,0.1775,12,False,False,3901
0.55,0.405,0.15,0.9235,0.412,0.2135,0.24,7,False,True,3189
0.67,0.51,0.18,1.68,0.926,0.2975,0.3935,13,False,True,2700
0.65,0.485,0.14,1.175,0.475,0.2435,0.215,8,False,True,1513
0.68,0.55,0.21,1.7445,0.5975,0.305,0.625,17,False,False,468
0.21,0.15,0.055,0.0465,0.017,0.012,0.015,5,True,False,1988
0.35,0.265,0.09,0.2255,0.0995,0.0485,0.07,7,False,True,1
